"","X_0001","X_0002","X_0003","X_0004","X_0005","X_0006","X_0011","X_0013","X_0014","X_0015","X_0016","X_0018","X_0019","X_0021","X_0022","X_0024","X_0026","X_0030","X_0031","X_0032","X_0033","X_0036","X_0037","X_0038","X_0039","X_0040","X_0044","X_0047","X_0048","X_0049","X_0050","X_0054","X_0067","X_0069","X_0075","X_0076","X_0083","X_0084","X_0086","X_0087","X_0089","X_0090","X_0098","X_0100","X_0102","X_0107","X_0109","X_0111","X_0117","X_0118","X_0128","X_0130","X_0141","X_0143","X_0147","X_0164","X_0166","X_0171","X_0173","X_0179","X_0181","X_0185","X_0191","X_0198","X_0222","X_0232","X_0241","X_0243","X_0252","X_0254","X_0275","X_0291","X_0309","X_0361","X_0399"
"S_10315",2053.5,0,0,0,6011,11000.5,0,0,0,0,0,569,0,0,0,0,0,0,5922.5,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.5,0,0,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10411",2116,0,0,0,5905,12791,0,0,0,0,0,702,0,0,0,0,0,0,7016,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10507",17498,0,0,0,10605,17400,0,0,0,0,0,1143,0,0,0,0,0,0,4669,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00044",0,14172,0,0,0,0,9159,0,651,0,0,0,0,0,0,276,0,0,0,0,592,0,0,0,1105,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0
"S_00140",0,8043,0,0,0,0,4987,0,2776,0,0,0,0,1253,0,229,0,0,0,0,265,0,0,0,769,0,0,0,173,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,66,0,0,448,0,0,0,0,234,36,0,0,0,0,0,0,0,0,0,0
"S_00236",0,10263,0,0,0,0,1905,0,6220,0,0,0,0,2858,0,168,0,0,0,0,0,0,0,0,448,0,0,0,96,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
"S_00332",0,4293,0,0,0,0,1189,0,5798,0,0,0,0,2877,0,176,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0
"S_00428",0,3188,0,0,0,0,47,0,4303,0,0,0,0,1962,0,37,68,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
"S_00524",0,8972,0,0,0,0,497,0,6502,0,0,0,0,2853,0,85,0,0,0,0,0,0,0,0,355,0,0,0,114,0,99,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00620",0,6132,57,0,0,0,371,0,5020,0,114,0,0,2239,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,513,0,0,0,0,0,299,0,0,0,0,0,0,0,0,114,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00716",0,2127,0,0,0,0,65,0,2731,0,158,0,0,1540,22,0,0,0,0,0,0,0,0,0,229,0,0,0,27,0,3390,0,0,0,0,0,234,16,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,54,0
"S_00812",0,4463,116,0,0,0,785,0,5505,0,437,0,0,2032,0,0,0,0,0,0,463,0,0,0,0,0,0,0,64,0,8270,0,0,0,0,0,322,0,0,90,0,0,0,0,0,167,0,51,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00908",0,5908,0,0,0,0,348,0,5202,0,100,0,0,2282,0,0,0,0,0,0,0,0,0,0,232,0,0,0,75,0,3286,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
"S_01004",0,3798,46,0,0,0,210,0,4316.5,0,241.5,0,0,1911.5,0,0,0,0,0,0,0,0,0,0,215.5,0,0,0,46,0,3589.5,0,0,0,0,0,277.5,12,0,20.5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,913.5,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,24,0
"S_01100",0,1688,92,0,0,0,72,0,3431,0,383,0,0,1541,0,0,0,0,0,0,0,0,0,0,199,0,0,0,17,0,3893,0,0,0,0,0,140,24,0,41,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
"S_01196",0,23100,206,0,0,0,871,0,3929,0,0,0,0,1220,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61220,0,0,0,0,0,0,127,0,0,0,0,0,444,0,0,0,0,0,0,745,0,0,0,0,2123,0,0,0,0,333,0,0,127,0,0,0,0,0,0,0,0,0,0,0
"S_01292",0,5058,56,0,0,0,0,0,1964,0,168,0,0,866,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,9283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
"S_01388",0,2845,22,0,0,0,0,0,1500,0,215,0,0,772,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,5578,0,0,0,0,0,89,19,0,44,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
"S_01484",0,899,0,0,0,0,45,0,710,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,13351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01580",0,2826,43,0,0,0,43,0,2635,0,382,0,0,1010,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,7617,0,0,0,0,0,271,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
"S_01676",0,4115,0,0,0,0,160,0,1225,0,46,0,0,441,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,26395,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,68,0,0,23,0,0,0,0,0,0,0,0,0,0,0
"S_01772",0,5654,24,0,0,0,202,0,1294,0,58,0,0,481,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,20854,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,390,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01868",0,5423,0,0,0,0,910,0,2951,0,134,0,0,1131,96,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,26656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01964",0,8255,0,0,0,0,1105,0,2295,0,86,0,0,1002,43,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,27446,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,805,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02060",113,5124,0,0,17,0,871,0,2074,0,35,0,0,854,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,24497,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02156",298,3915,0,0,395,0,1195,0,1937,0,53,0,0,773,49,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,19992,0,0,0,0,0,0,89,0,0,0,0,0,124,0,0,0,0,0,0,298,0,0,0,0,715,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02252",1142,8692,223,0,4903,0,4499,0,2619,0,669,0,0,1198,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23834,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02348",4164,7666,0,0,1048,0,993,0,1848,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02444",3609,12996,0,0,7116,0,4730,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32948,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02540",1600,0,0,0,15694,0,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02636",17640,5491,34,0,5131,0,1702,0,822,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18663,0,0,0,0,0,0,75,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02732",17706,5281,0,0,8817,0,5630,0,596,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,0,0,0,0,0,0,189,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02828",17809,4236,0,0,11070,0,5559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,12345,0,0,0,0,0,0,331,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02924",23404,5247,0,0,17096,0,6978,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17542,0,0,0,0,0,0,544,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03020",32930,3839,0,0,12946,0,7358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16017,0,0,0,0,0,0,1045,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03116",14248,1510,0,0,16513,0,6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03212",14464,1049,0,0,14475,0,7939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15635,0,0,0,0,0,0,110,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03308",12981,1534,0,0,6033,0,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3661,0,0,0,0,0,0,168,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03404",22588,0,0,0,14586,0,9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13452,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03500",18145,374,29,0,12980,0,8314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10388,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03596",35978,2577,0,0,23737,0,7756,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15759,0,0,0,0,0,0,818,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03692",47926,3325,0,0,26130,0,19372,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,14095,0,0,0,0,0,0,665,0,0,0,0,0,2574,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03788",40778,0,0,0,30153,0,19580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16499,0,0,0,0,0,0,209,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03884",14457,275,0,0,9784,0,6483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5503,0,0,0,0,0,0,181,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03980",68508,3842,0,0,32739,0,12554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17749,0,0,0,0,0,0,1245,0,0,0,0,0,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04076",152,0,0,0,487,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04172",26020,0,0,0,8919,0,8085,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,0,0,0,0,0,0,446,0,0,0,0,0,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04268",25782.5,291.5,0,0,10259.5,0,10315.5,0,0,97.5,0,0,0,0,0,0,0,155.5,0,0,0,0,0,0,0,0,0,0,0,0,4012.5,0,0,0,0,0,0,411,0,0,0,0,0,1990.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,78,0,0,0,0,0,0,0,0,0,0,0
"S_04364",25545,583,0,0,11600,0,12546,0,0,117,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,4070,0,0,0,0,0,0,376,0,0,0,0,0,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,156,0,0,0,0,0,0,0,0,0,0,0
"S_04460",18857,0,0,0,11972,0,10736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8166,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
"S_04556",18622,0,0,0,11015,0,9509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7528,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04652",10915,0,0,0,9760,0,6734,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,4256,0,0,0,0,0,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04748",6395,0,0,0,7659,0,3405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04844",0,0,0,0,15676,0,5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04940",10019,0,0,0,5488,0,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05036",18649,0,0,0,14723,0,6405,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4769,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05132",37703,423,0,0,12829,0,20346,0,0,0,0,0,0,0,0,0,0,4951,0,0,0,0,0,0,0,0,0,0,0,0,3683,0,0,0,0,0,0,317,0,0,0,0,0,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,91,0,0,0,0,0,0,0,0,0,0,0
"S_05228",54051,0,0,0,21732,0,22798,0,0,0,0,0,0,0,0,0,0,13583,0,1371,0,0,0,0,0,0,0,0,0,0,9368,0,0,0,0,0,0,1092,0,0,0,0,0,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05324",35880,0,0,0,7591,0,19342,0,0,0,0,0,0,0,0,0,0,4608,0,1476,0,0,0,0,0,0,0,0,0,0,2669,0,0,0,0,0,0,343,0,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05420",18554,0,0,0,9785,0,7658,0,0,0,0,0,0,0,0,0,0,134,0,1544,0,0,0,0,0,0,0,0,0,0,2844,0,0,0,0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05516",15957,0,0,0,13096,0,5826,0,0,0,0,0,0,0,0,0,0,340,0,2408,0,0,0,0,0,0,0,0,0,0,3361,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05612",8593,0,0,0,7210,0,3016,0,0,0,0,0,0,0,0,0,0,54,0,1769,0,0,0,0,0,0,0,0,0,0,863,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05708",13879,0,0,0,5439,0,5038,0,0,172,0,0,0,0,0,0,0,275,0,2439,0,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05804",23251,347,0,0,15833,0,6475,0,0,0,0,0,0,0,0,0,0,10967,0,7029,0,0,0,0,0,0,0,0,0,0,1886,0,0,0,0,0,0,1026,0,0,0,0,0,6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05900",15568,0,0,0,6473,0,4749,0,0,52,0,0,0,0,0,0,0,5982,0,3069,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,223,0,0,0,0,0,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05996",94331,432,0,0,23507,0,13647,0,0,0,0,0,0,0,0,0,0,22312,0,13799,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,635,0,0,0,0,0,5286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06092",27276,0,0,0,3245,0,10023,0,0,0,0,0,0,0,0,0,0,4922,0,3786,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06188",27333,0,0,0,7631,0,6618,0,0,0,0,0,0,0,0,0,0,8678,0,7479,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,236,0,0,0,0,0,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06284",48448,0,423,0,32802,0,28604,0,0,0,0,0,0,0,0,0,0,32047,0,14226,0,0,0,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,695,0,0,0,0,0,5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06380",32195,0,211.5,0,19962,0,16531.5,0,0,225.5,0,0,0,0,0,0,0,16466,0,9364.5,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,387.5,0,0,0,0,0,2928.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06476",15942,0,0,0,7122,0,4459,0,0,451,0,0,0,0,0,0,0,885,0,4503,0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,80,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06572",15573,0,0,0,7079,0,3573,0,0,0,0,0,0,0,0,0,0,426,0,1189,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06668",65682,613,0,0,11594,0,10006,0,0,295,0,0,0,0,0,0,0,20578,0,9892,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,250,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06764",23998,0,0,0,8430,0,5245,0,0,114,0,0,0,0,0,0,0,1037,0,4409,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06860",24868,0,0,0,8241,0,7134,0,0,667,0,0,0,0,0,0,0,991,0,5278,0,0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,99,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06956",93535,0,245,0,18695,0,4934,0,0,613,0,0,0,0,0,0,0,13423,0,7325,0,0,0,0,0,0,0,0,0,0,2299,0,0,0,0,0,0,827,0,0,0,0,0,5271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07052",25203,198,120,0,7222,0,3197,0,0,50,0,0,0,0,0,0,0,8502,0,3027,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,170,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07148",25755,0,0,0,8129,0,4981,0,0,112,0,0,0,0,0,0,0,456,0,2323,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07244",19781,0,0,0,10844,0,5596,0,0,42,0,0,0,0,0,0,0,111,0,4371,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07340",21684,0,0,0,10128,0,6737.5,0,0,180,0,0,0,0,0,0,0,601,0,3668,0,0,0,0,0,0,0,0,0,0,325.5,0,0,0,0,0,0,26.5,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07436",23587,0,0,0,9412,0,7879,0,0,318,0,0,0,0,0,0,0,1091,0,2965,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,53,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07532",17533.5,0,0,0,8110,0,6518,0,0,197.5,0,0,0,0,0,0,0,724.5,0,2108,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,26.5,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
