"","X_0001","X_0002","X_0004","X_0005","X_0006","X_0007","X_0008","X_0009","X_0010","X_0011","X_0012","X_0013","X_0015","X_0017","X_0018","X_0019","X_0023","X_0025","X_0026","X_0031","X_0034","X_0036","X_0037","X_0040","X_0041","X_0043","X_0051","X_0064","X_0067","X_0073","X_0075","X_0077","X_0086","X_0097","X_0099","X_0101","X_0117","X_0118","X_0119","X_0138","X_0150","X_0161","X_0171","X_0209","X_0226","X_0316","X_0365"
"S_05136",20507,0,1714,5730,0,149,313,0,0,0,0,0,1505,1461,1706,0,0,0,492,0,0,0,641,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0
"S_05232",16166,0,690,7017,0,274,162,0,0,0,0,0,1358,1281,1161,0,0,42,457,0,0,0,781,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
"S_05328",28451,0,517,6666,0,0,248,0,0,0,0,0,1003,1540,2285,0,0,0,785,0,0,0,1659,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0
"S_05424",12919,0,96,6858,0,48,165,0,0,0,0,0,207,457,1997,0,0,0,643,0,0,0,335,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05520",9534,0,0,3721,0,0,0,0,0,0,0,0,164,0,989,0,0,0,526,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05616",6966,0,0,4423,0,0,109,0,0,0,0,0,86,789,554,0,0,0,526,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05712",12623,0,0,5789,0,0,0,0,0,0,0,0,915,784,1424,0,0,0,601,0,0,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05808",13610,0,0,5228,0,0,142,0,0,0,0,0,142,898,685,0,0,0,1099,0,0,0,963,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05904",19220,0,0,5500,0,0,126,0,0,0,0,0,139,898,632,0,0,0,1163,0,0,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06000",28602,0,0,10551,0,0,152,0,0,0,0,0,1367,1274,2080,0,0,70,3108,0,0,0,2115,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06096",33238,0,0,12561,0,0,0,0,0,0,0,0,1057,1505,824,0,0,161,681,0,0,0,2311,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06192",18827,0,0,6329,0,0,0,0,0,0,0,0,1076,1084,506,0,0,0,625,0,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06288",13239,0,0,8393,0,0,0,0,0,0,0,0,1883,0,385,0,0,0,584,0,0,0,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06384",17026,0,0,7435,0,0,51,0,0,0,0,0,894,755,444,0,0,70,717,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06480",11953,0,0,7476,0,0,0,0,0,0,0,0,1473,769,446,0,0,0,1092,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06576",8469,0,0,4490,0,0,0,0,0,0,0,0,111,683,192,0,0,0,1752,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06672",25290,0,0,8282,0,0,0,0,0,0,0,0,1546,865,0,0,0,0,519,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06768",15967,0,0,6778,0,0,0,0,0,0,0,0,382,873,297,0,0,0,1840,0,0,0,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06864",16627,0,0,9837,0,0,0,0,0,0,0,0,701,913,270,0,0,26,1884,0,0,0,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06960",28777,0,0,12468,0,0,49,0,0,0,0,0,1088,739,265,0,0,91,1018,0,0,0,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07056",19064,0,0,6478,0,0,0,0,0,0,0,0,818,530,206,0,0,0,459,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07152",12552,0,0,5066,0,0,48,0,0,0,0,0,146,445,139,0,0,0,1124,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07248",17709,0,0,6861,0,0,0,0,0,0,0,0,691,557,289,0,0,0,779,0,0,0,4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07344",3294,0,0,1328,0,0,0,0,0,0,0,0,76,0,0,0,0,0,121,0,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07440",14187,0,0,5733,0,0,0,0,0,0,0,0,588,546,76,0,0,50,881,0,0,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07536",11003,0,0,4927.5,0,0,0,0,0,0,0,0,451.5,611,93.5,0,0,25,795,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07632",11003,0,0,4927.5,0,0,0,0,0,0,0,0,451.5,611,93.5,0,0,25,795,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07728",7819,0,0,4122,0,0,0,0,0,0,0,0,315,676,111,0,0,0,709,0,0,0,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07824",6162,0,0,1755,0,0,0,0,0,0,0,0,192,0,0,0,0,0,356,0,0,0,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07920",10790,0,0,9860,0,0,26,1430,0,0,0,0,499,936,131,0,0,0,594,0,0,0,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08016",13078,0,0,14060,83,0,0,4828,0,0,0,0,600,1623,320,0,0,0,1055,0,0,0,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08112",7354,0,0,9139,1198,0,47,1391,0,0,0,0,1158,1657,474,0,0,0,732,0,0,0,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08208",23028,0,0,23956,21371,0,0,15315,0,0,0,0,2519,0,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08304",12796,0,0,9165,16474,0,0,4656,0,0,0,0,714,823,1280,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08400",9363.5,0,0,9240.5,14635,0,0,2328,0,0,0,0,582.5,1017,1811.5,0,0,0,316.5,0,0,0,1258.5,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08496",5931,0,0,9316,12796,0,0,0,0,0,0,0,451,1211,2343,0,0,0,338,0,0,0,2517,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08592",11771,0,0,9836,26839,0,0,5598,0,0,0,0,1622,1229,1347,0,0,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08688",4239,0,0,6583,19631,0,0,0,0,0,0,0,387,589,1913,0,0,0,202,0,0,0,1596,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08784",3552,0,0,4494,10402,0,0,0,0,0,0,0,84,731,1968,0,0,0,0,74,0,0,1963,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08880",2582,0,0,5056,14549,0,0,0,0,0,0,0,230,433,1156,0,0,0,91,81,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08976",2764,0,0,4766,15451,0,0,1922,0,0,0,0,142,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09072",2595,0,0,3374,7205,0,0,0,0,0,0,0,31,214,1011,0,0,18,63,162,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09168",2605,0,0,2992,7505,0,0,0,0,0,0,0,30,301,684,0,0,0,0,625,0,0,1233,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09264",7369,0,0,1431,5040,0,0,163,0,0,0,0,59,0,1165,0,0,0,0,669,0,0,329,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09360",3412,0,0,4196,12452,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,1370,0,0,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09456",3601,0,0,4210,10111,0,0,864,0,0,0,0,0,235,1184,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09552",5237,0,0,4681,10582,0,0,0,0,0,0,0,39,0,1267,0,0,0,0,3453,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09648",12127,0,0,5664,28412,0,0,3510,0,0,0,0,0,392,693,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09744",10100,0,0,2120,4002,0,0,0,0,0,0,0,55,0,1466,0,0,0,0,2059,0,0,415,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09841",4016,0,0,1138,3626,0,0,0,0,0,0,0,8,0,620,0,0,0,0,1857,0,0,280,31,0,0,0,0,0,0,0,0,93,0,0,0,498,0,0,0,0,0,0,0,0,0,0
"S_09936",8234,0,0,2814,835,0,0,702,0,0,0,0,0,0,398,0,0,0,0,4636,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1157,0,0,0,0,0,0,0,0,0,0
"S_10032",4686,0,0,1347,5655,0,0,0,0,0,0,0,0,89,651,0,0,0,0,3538,0,0,890,45,0,0,0,0,0,0,0,0,189,0,0,0,914,0,0,0,0,0,0,0,0,0,0
"S_10128",6547,0,0,1076,3666,0,0,0,0,0,0,0,0,0,899,0,0,0,0,2875,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10224",6574,0,0,1186,3616,0,0,0,0,0,0,0,0,0,798,0,0,0,0,2836,0,0,304,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10320",5760,0,0,1310,6314,0,0,0,0,0,0,0,0,0,887,0,0,0,0,3661,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10416",5854,0,0,1684,6716,0,0,0,0,0,0,0,0,0,724,0,0,0,0,4355,0,0,472,77,0,0,0,0,0,0,0,0,67,0,0,0,1128,0,0,0,0,0,0,0,0,0,0
"S_10512",17215,0,0,2741,9005,0,0,1255,0,0,0,0,0,0,1462,0,0,0,0,4802,0,0,0,472,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00061",0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,458,0,0,0,9846,0,0,0,0,0,0,0,0,0,0,0,1540,6021,0,5371,0,0,0,0,0,0,0,0,0,0,0
"S_00157",0,0,0,0,0,442,6532,0,0,0,0,282,0,0,0,0,3018,0,0,0,3860,0,0,0,0,0,0,0,0,37,0,948,543,3647,0,8725,0,0,0,0,0,0,0,0,0,0,0
"S_00253",0,0,0,0,0,1359,4824,0,0,0,0,176,230,0,0,0,11673,0,0,0,2718,0,0,0,0,0,0,0,0,45,0,666,0,198,0,1485,0,0,0,590,0,0,0,0,0,0,0
"S_00349",0,0,0,0,0,2310,6621,0,0,0,0,243,636,0,0,0,17189,0,0,0,2834,0,0,0,0,0,430,0,0,150,0,982,0,196,0,776,0,0,0,421,0,0,0,0,0,0,0
"S_00445",0,0,0,0,0,2448,3839,0,0,0,0,210,512,0,0,0,8461,0,0,0,5206,0,0,0,0,0,1286,0,0,76,0,559,0,0,0,0,0,0,0,741,0,0,0,0,0,0,0
"S_00541",0,0,0,0,0,1841,3956,0,0,0,0,0,0,0,0,0,12264,0,0,0,7173,0,0,0,0,0,568,0,0,0,0,619,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0
"S_00637",0,0,0,0,0,1437,2807,0,0,0,0,160,0,0,0,0,10455,0,0,0,7395,0,0,0,0,0,0,0,0,80,0,0,0,0,0,67,0,0,0,918,0,0,0,0,0,0,0
"S_00733",0,0,0,0,0,1002,854,0,0,0,0,0,0,0,0,0,4035,0,0,0,6188,0,0,0,0,0,476,0,0,25,0,306,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0
"S_00829",0,0,564,0,0,2332,1855,0,0,0,0,0,0,376,0,0,9064,0,0,0,13502,0,0,0,0,0,1078,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00925",0,0,0,0,0,1780,3086,0,0,0,0,208,0,0,0,0,10206,0,0,0,7309,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,0,0,0,0
"S_01021",0,0,1264,0,0,1758,1538,0,0,0,0,0,0,1209,0,0,5768,0,0,0,10456,0,0,0,0,0,769,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01117",0,0,1417,0,0,1064,922,0,0,0,0,0,0,2549,0,0,5778,0,0,0,6162,0,0,0,0,0,1074,0,0,0,0,706,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01213",0,0,2650,0,0,2394,3502,0,0,0,0,0,0,4806,0,0,14605,85,0,0,30309,0,0,0,0,0,14750,0,0,77,0,1270,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01309",0,0,1710,0,0,728,579,0,0,0,0,0,0,1793,0,0,3112,0,0,0,5374,0,0,0,0,0,1230,0,0,0,0,486,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01405",0,0,1844,0,0,329,248,0,0,0,0,0,0,1043,0,0,2106,0,0,0,2792,0,0,0,0,0,1167,0,0,0,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01501",0,0,5145,0,0,1303,4193,0,0,0,0,0,0,5085,0,0,13120,0,0,0,14132,0,0,0,0,0,9184,0,0,0,0,1595,3010,0,0,0,0,0,0,0,0,0,0,0,103,0,43
"S_01597",0,0,2165,0,0,541,852,0,0,0,0,0,0,4233,0,0,4313,0,0,0,4056,0,0,0,0,0,1521,0,0,0,0,363,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01693",0,0,8577,0,0,7286,5426,0,0,0,0,0,0,14296,0,0,14926,0,0,0,37476,0,0,0,0,0,19414,0,0,0,0,922,1921,0,0,0,0,0,0,0,0,0,0,0,61,0,61
"S_01789",0,0,7734,0,0,7178,3287,0,0,0,0,0,0,8417,0,0,11371,111,0,0,35858,0,0,0,0,0,19867,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01885",0,0,7792,0,0,6455,2807,0,0,0,0,0,0,4675,0,0,10643,88,0,0,30427,0,0,0,0,0,16921,0,0,0,0,630,873,0,0,0,0,0,0,0,0,0,0,0,0,0,66
"S_01981",0,0,8038,0,0,6714,3959,0,0,0,0,0,0,6683,0,0,13051,105,0,0,36127,0,0,0,0,0,17461,0,0,0,0,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,166
"S_02077",0,0,5671,0,0,3334,2185,0,0,0,0,0,0,4075,0,0,4807,0,0,0,19940,0,0,0,0,0,9775,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02173",0,0,7385,0,0,1855,2937,0,0,0,0,0,0,2628,0,0,5338,0,0,0,25928,0,0,0,0,0,13869,0,0,27,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"S_02269",0,0,8776,0,0,2584,3080,0,0,0,0,0,0,4377,0,0,5094,0,0,0,20853,0,0,0,0,0,10811,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,63
"S_02365",121,0,3488,0,0,2444,1208,0,0,0,0,0,0,2820,28,0,1961,0,0,0,8311,0,0,0,0,0,1186,0,1158,0,0,0,483,0,0,0,0,0,0,0,0,0,85,0,0,0,64
"S_02461",0,0,4453,574,0,3146,4037,0,0,0,0,0,0,2936,290,0,1486,0,0,0,23733,0,0,0,0,63,7226,0,3073,0,0,0,712,0,0,0,0,0,0,0,0,0,126,0,0,0,69
"S_02557",101,0,1765,839,0,1587,2751,0,0,0,0,0,0,2040,683,0,1114,0,0,0,14847,0,0,0,0,119,4021,0,2563,0,0,0,243,0,0,0,0,0,0,0,0,0,243,0,0,0,0
"S_02653",352,0,1131,94,0,1416,904,0,0,0,0,0,0,3669,116,0,980,0,0,0,8572,0,0,0,0,49,891,0,1073,0,0,0,445,0,0,0,0,0,0,0,0,0,138,0,0,0,22
"S_02749",781,0,962,1110,0,2286,2179,0,0,0,0,0,0,3289,633,0,1455,0,0,0,15574,0,0,0,0,115,880,0,2623,0,0,0,1159,0,0,0,0,0,0,0,0,0,123,0,0,0,115
"S_02845",1642,0,560,2546,0,2605,3509,0,0,0,0,0,0,2988,1661,0,1632,0,0,0,14174,0,0,0,0,246,816,0,2683,0,0,0,855,0,0,0,0,0,0,0,0,0,285,0,0,0,69
"S_02941",2029,0,340,2699,0,1503,2878,0,0,0,0,0,0,4957,1171,0,747,0,0,0,11978,0,0,0,0,238,577,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,229,0,0,0,0
"S_03037",1629,0,210,1822,0,1024,2687,0,0,0,0,0,0,2972,1259,0,605,0,0,0,10563,0,0,0,0,185,605,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,176,0,0,0,0
"S_03133",3312,0,160,8652,0,1885,4429,0,0,0,0,0,0,4464,6584,0,309,34,0,0,4171,0,0,0,0,149,2326,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03229",3200,0,105,7088,0,1322,4279,0,0,0,0,0,0,4037,5188,0,226,0,0,0,2506,0,0,0,0,99,253,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03325",1261,0,21,2942,0,426,1245,0,0,0,0,0,0,984,1165,0,122,0,0,0,4968,0,0,0,0,27,186,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"S_03421",5363,0,36,9273,0,1131,2364,0,0,0,0,0,0,2410,4959,0,72,0,0,0,1285,0,0,0,0,36,1198,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03517",10358,0,0,12563,0,2257,4057,0,0,0,0,0,0,4082,6776,0,89,0,222,0,932,0,0,0,0,57,127,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03613",6136,0,0,8487,0,890,1189,0,0,0,0,0,0,2024,3713,0,73,0,0,0,3849,0,0,0,0,0,200,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,82,0,0,0,0
"S_03709",7672,0,0,8769,0,783,1080,0,0,0,0,0,0,1703,3281,0,101,24,190,0,5067,0,0,0,0,0,570,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,119,0,0,0,0
"S_03805",18998,0,0,22949,0,1968,1984,0,0,0,0,0,0,4725,13353,0,0,0,774,0,500,0,0,0,0,0,339,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03901",12789,0,0,15784,0,1377,1323,0,0,0,0,0,0,2765,8679,0,0,0,536,0,186,0,0,0,0,0,109,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03997",9670,0,0,10387,0,620,407,0,0,0,0,0,0,1996,3072,0,0,0,203,0,2006,0,0,0,0,0,320,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,194,0,0,0,0
"S_04093",14009,0,0,9874,0,651,339,0,0,0,0,0,0,1809,5302,0,0,0,258,0,1711,0,0,0,0,0,392,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,267,0,0,0,0
"S_04189",10968,0,0,10405,0,415,326,0,0,0,0,0,0,1907,3775,0,0,0,227,0,1413,0,0,0,0,0,662,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,277,0,0,0,0
"S_04285",11938,0,0,9656.5,0,347,283.5,0,0,0,0,0,0,1677.5,3164,0,0,0,210,0,1218.5,0,0,0,0,0,537.5,0,0,0,0,0,148.5,0,0,0,0,0,0,0,0,0,267,0,0,0,0
"S_04381",12908,0,0,8908,0,279,241,0,0,0,0,0,0,1448,2553,0,0,0,193,0,1024,0,0,0,0,0,413,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,257,0,0,0,0
"S_04477",15471,0,0,11279,0,216,577,0,0,0,0,0,0,1174,1846,0,0,0,209,0,44,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04573",12790,0,0,11861,0,0,392,0,0,0,0,0,0,1242,1790,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04669",14925,0,0,18417,0,506,649,0,0,0,0,0,0,897,1732,0,0,0,213,0,0,0,0,0,0,0,213,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04765",4845,0,0,3471,0,117,339,0,0,0,0,0,0,779,567,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04861",12238,0,0,9701,0,0,421,0,0,0,0,0,0,706,1180,0,0,0,183,0,0,0,0,0,0,0,156,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04957",8041,0,0,5666,0,0,211,0,0,0,0,0,0,545,662,0,0,0,89,0,0,0,0,0,0,0,95,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05053",27731,0,0,28754,0,520,1369,0,0,0,0,0,0,1924,2375,0,0,0,1092,0,0,0,624,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05149",31059.5,0,0,30509,0,260,684.5,0,0,0,0,0,0,962,1789.5,0,0,0,863,0,190,0,1088.5,0,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,0,0,0
"S_05245",34388,0,0,32264,0,0,0,0,0,0,0,0,0,0,1204,0,0,0,634,0,380,0,1553,0,0,0,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314,0,0,0,0
"S_05341",21127,0,0,12012,0,104,0,0,0,0,0,0,0,622,581,0,0,0,228,0,159,0,650,0,0,0,636,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,463,0,0,0,0
"S_05437",21535,0,0,14167,0,0,252,0,0,0,0,0,0,901,994,0,0,0,378,0,0,0,0,0,0,0,179,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05533",16741,0,0,8277,0,0,119,0,0,0,0,0,0,803,586,0,0,0,251,0,0,0,0,0,0,0,161,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05629",9496,0,0,2962,0,0,191,0,0,0,0,0,0,722,162,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05725",14401,0,0,9151,0,0,148,0,0,0,0,0,0,702,370,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05821",25711,0,0,4628,0,0,231,0,0,0,0,0,0,1123,303,0,0,0,167,0,0,0,0,0,0,0,112,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05917",16018,0,0,3355,0,0,117,0,0,0,0,0,0,776,204,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06013",41073,0,0,19478,0,174,0,0,0,0,0,0,0,1501,490,0,0,0,490,0,0,0,474,0,0,0,2970,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06109",25712,0,0,6380,0,0,89,0,0,0,0,0,0,641,0,0,0,0,432,0,0,0,1058,0,0,0,1058,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,268,0,0,0,0
"S_06205",18814,0,0,6262,0,0,0,0,0,0,0,0,0,572,100,0,0,0,322,0,50,0,772,0,0,0,522,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,200,0,0,0,0
"S_06301",14771,0,0,8911,0,91,0,0,0,0,0,0,0,492,78,0,0,0,337,0,0,0,537,0,0,0,784,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,142,0,0,0,0
"S_06397",18424,0,0,6701,0,0,0,0,0,0,0,0,0,450,84,0,0,0,244,0,0,0,809,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0
"S_06493",15140,0,0,7933,0,0,0,0,0,0,0,0,0,625,87,0,0,0,262,0,0,0,814,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06589",18565,0,0,4220,0,137,0,0,0,0,0,0,0,802,254,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06685",26211,148,0,6045,0,0,0,0,0,0,0,0,0,488,0,0,0,0,429,0,0,0,672,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0
"S_06781",25558,0,0,4215,0,0,0,0,0,0,0,0,0,1319,60,0,0,0,328,0,0,0,0,0,0,0,371,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06877",19463,0,0,8993,0,0,0,0,0,0,0,0,0,725,73,0,0,0,343,0,0,0,666,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
