"sampleID","time","resource","inoculum","replicate.id","treat1","treat2","missing","timeChar"
"S_02938",31,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_031"
"S_03034",32,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_032"
"S_03130",33,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_033"
"S_03226",34,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_034"
"S_03322",35,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_035"
"S_03418",36,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_036"
"S_03514",37,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_037"
"S_03610",38,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_038"
"S_03706",39,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_039"
"S_03802",40,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_040"
"S_03898",41,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_041"
"S_03994",42,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_042"
"S_04090",43,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_043"
"S_04186",44,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_044"
"S_04282",45,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_045"
"S_04378",46,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_046"
"S_04474",47,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_047"
"S_04570",48,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_048"
"S_04666",49,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_049"
"S_04762",50,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_050"
"S_04858",51,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_051"
"S_04954",52,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_052"
"S_05050",53,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_053"
"S_05146",54,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_054"
"S_05242",55,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_055"
"S_05338",56,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_056"
"S_05434",57,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_057"
"S_05530",58,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_058"
"S_05626",59,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_059"
"S_05722",60,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_060"
"S_05818",61,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_061"
"S_05914",62,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_062"
"S_06010",63,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_063"
"S_06106",64,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_064"
"S_06202",65,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_065"
"S_06298",66,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_066"
"S_06394",67,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_067"
"S_06490",68,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_068"
"S_06586",69,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_069"
"S_06682",70,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_070"
"S_06778",71,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_071"
"S_06874",72,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_072"
"S_06970",73,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_073"
"S_07066",74,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_074"
"S_07162",75,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_075"
"S_07258",76,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_076"
"S_07354",77,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_077"
"S_07450",78,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_078"
"S_07546",79,"Medium-B","Water",6,"Water/Medium-B","WB","Y","Day_079"
"S_07642",80,"Medium-B","Water",6,"Water/Medium-B","WB","Y","Day_080"
"S_07738",81,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_081"
"S_07834",82,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_082"
"S_07930",83,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_083"
"S_08026",84,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_084"
"S_08122",85,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_085"
"S_08218",86,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_086"
"S_08314",87,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_087"
"S_08410",88,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_088"
"S_08506",89,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_089"
"S_08602",90,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_090"
"S_08698",91,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_091"
"S_08794",92,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_092"
"S_08890",93,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_093"
"S_08986",94,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_094"
"S_09082",95,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_095"
"S_09178",96,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_096"
"S_09274",97,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_097"
"S_09370",98,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_098"
"S_09466",99,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_099"
"S_09562",100,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_100"
"S_09658",101,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_101"
"S_09754",102,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_102"
"S_09831",103,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_103"
"S_09946",104,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_104"
"S_10042",105,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_105"
"S_10138",106,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_106"
"S_10234",107,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_107"
"S_10330",108,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_108"
"S_10426",109,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_109"
"S_10522",110,"Medium-B","Water",6,"Water/Medium-B","WB","N","Day_110"
"1115",NA,NA,NA,NA,NA,NA,NA,NA
"S_00059",1,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_001"
"S_00155",2,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_002"
"S_00251",3,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_003"
"S_00347",4,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_004"
"S_00443",5,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_005"
"S_00539",6,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_006"
"S_00635",7,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_007"
"S_00731",8,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_008"
"S_00827",9,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_009"
"S_00923",10,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_010"
"S_01019",11,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_011"
"S_01115",12,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_012"
"S_01211",13,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_013"
"S_01307",14,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_014"
"S_01403",15,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_015"
"S_01499",16,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_016"
"S_01595",17,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_017"
"S_01691",18,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_018"
"S_01787",19,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_019"
"S_01883",20,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_020"
"S_01979",21,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_021"
"S_02075",22,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_022"
"S_02171",23,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_023"
"S_02267",24,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_024"
"S_02363",25,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_025"
"S_02459",26,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_026"
"S_02555",27,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_027"
"S_02651",28,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_028"
"S_02747",29,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_029"
"S_02843",30,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_030"
"S_02939",31,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_031"
"S_03035",32,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_032"
"S_03131",33,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_033"
"S_03227",34,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_034"
"S_03323",35,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_035"
"S_03419",36,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_036"
"S_03515",37,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_037"
"S_03611",38,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_038"
"S_03707",39,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_039"
"S_03803",40,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_040"
"S_03899",41,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_041"
"S_03995",42,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_042"
"S_04091",43,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_043"
"S_04187",44,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_044"
"S_04283",45,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_045"
"S_04379",46,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_046"
"S_04475",47,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_047"
"S_04571",48,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_048"
"S_04667",49,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_049"
"S_04763",50,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_050"
"S_04859",51,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_051"
"S_04955",52,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_052"
"S_05051",53,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_053"
"S_05147",54,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_054"
"S_05243",55,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_055"
"S_05339",56,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_056"
"S_05435",57,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_057"
"S_05531",58,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_058"
"S_05627",59,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_059"
"S_05723",60,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_060"
"S_05819",61,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_061"
"S_05915",62,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_062"
"S_06011",63,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_063"
"S_06107",64,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_064"
"S_06203",65,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_065"
"S_06299",66,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_066"
"S_06395",67,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_067"
"S_06491",68,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_068"
"S_06587",69,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_069"
"S_06683",70,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_070"
"S_06779",71,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_071"
"S_06875",72,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_072"
"S_06971",73,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_073"
"S_07067",74,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_074"
"S_07163",75,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_075"
"S_07259",76,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_076"
"S_07355",77,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_077"
"S_07451",78,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_078"
"S_07547",79,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_079"
"S_07643",80,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_080"
"S_07739",81,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_081"
"S_07835",82,"Medium-B","Water",7,"Water/Medium-B","WB","Y","Day_082"
"S_07931",83,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_083"
"S_08027",84,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_084"
"S_08123",85,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_085"
"S_08219",86,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_086"
"S_08315",87,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_087"
"S_08411",88,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_088"
"S_08507",89,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_089"
"S_08603",90,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_090"
"S_08699",91,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_091"
"S_08795",92,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_092"
"S_08891",93,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_093"
"S_08987",94,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_094"
"S_09083",95,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_095"
"S_09179",96,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_096"
"S_09275",97,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_097"
"S_09371",98,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_098"
"S_09467",99,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_099"
"S_09563",100,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_100"
"S_09659",101,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_101"
"S_09755",102,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_102"
"S_09830",103,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_103"
"S_09947",104,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_104"
"S_10043",105,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_105"
"S_10139",106,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_106"
"S_10235",107,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_107"
"S_10331",108,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_108"
"S_10427",109,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_109"
"S_10523",110,"Medium-B","Water",7,"Water/Medium-B","WB","N","Day_110"
"1116",NA,NA,NA,NA,NA,NA,NA,NA
"S_00060",1,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_001"
"S_00156",2,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_002"
"S_00252",3,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_003"
"S_00348",4,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_004"
"S_00444",5,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_005"
"S_00540",6,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_006"
"S_00636",7,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_007"
"S_00732",8,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_008"
"S_00828",9,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_009"
"S_00924",10,"Medium-B","Water",8,"Water/Medium-B","WB","Y","Day_010"
"S_01020",11,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_011"
"S_01116",12,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_012"
"S_01212",13,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_013"
"S_01308",14,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_014"
"S_01404",15,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_015"
"S_01500",16,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_016"
"S_01596",17,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_017"
"S_01692",18,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_018"
"S_01788",19,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_019"
"S_01884",20,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_020"
"S_01980",21,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_021"
"S_02076",22,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_022"
"S_02172",23,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_023"
"S_02268",24,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_024"
"S_02364",25,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_025"
"S_02460",26,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_026"
"S_02556",27,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_027"
"S_02652",28,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_028"
"S_02748",29,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_029"
"S_02844",30,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_030"
"S_02940",31,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_031"
"S_03036",32,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_032"
"S_03132",33,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_033"
"S_03228",34,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_034"
"S_03324",35,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_035"
"S_03420",36,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_036"
"S_03516",37,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_037"
"S_03612",38,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_038"
"S_03708",39,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_039"
"S_03804",40,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_040"
"S_03900",41,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_041"
"S_03996",42,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_042"
"S_04092",43,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_043"
"S_04188",44,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_044"
"S_04284",45,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_045"
"S_04380",46,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_046"
"S_04476",47,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_047"
"S_04572",48,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_048"
"S_04668",49,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_049"
"S_04764",50,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_050"
"S_04860",51,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_051"
"S_04956",52,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_052"
"S_05052",53,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_053"
"S_05148",54,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_054"
"S_05244",55,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_055"
"S_05340",56,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_056"
"S_05436",57,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_057"
"S_05532",58,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_058"
"S_05628",59,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_059"
"S_05724",60,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_060"
"S_05820",61,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_061"
"S_05916",62,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_062"
"S_06012",63,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_063"
"S_06108",64,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_064"
"S_06204",65,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_065"
"S_06300",66,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_066"
"S_06396",67,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_067"
"S_06492",68,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_068"
"S_06588",69,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_069"
"S_06684",70,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_070"
"S_06780",71,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_071"
"S_06876",72,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_072"
"S_06972",73,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_073"
"S_07068",74,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_074"
"S_07164",75,"Medium-B","Water",8,"Water/Medium-B","WB","Y","Day_075"
"S_07260",76,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_076"
"S_07356",77,"Medium-B","Water",8,"Water/Medium-B","WB","Y","Day_077"
"S_07452",78,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_078"
"S_07548",79,"Medium-B","Water",8,"Water/Medium-B","WB","Y","Day_079"
"S_07644",80,"Medium-B","Water",8,"Water/Medium-B","WB","Y","Day_080"
"S_07740",81,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_081"
"S_07836",82,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_082"
"S_07932",83,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_083"
"S_08028",84,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_084"
"S_08124",85,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_085"
"S_08220",86,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_086"
"S_08316",87,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_087"
"S_08412",88,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_088"
"S_08508",89,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_089"
"S_08604",90,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_090"
"S_08700",91,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_091"
"S_08796",92,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_092"
"S_08892",93,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_093"
"S_08988",94,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_094"
"S_09084",95,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_095"
"S_09180",96,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_096"
"S_09276",97,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_097"
"S_09372",98,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_098"
"S_09468",99,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_099"
"S_09564",100,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_100"
"S_09660",101,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_101"
"S_09756",102,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_102"
"S_09829",103,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_103"
"S_09948",104,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_104"
"S_10044",105,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_105"
"S_10140",106,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_106"
"S_10236",107,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_107"
"S_10332",108,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_108"
"S_10428",109,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_109"
"S_10524",110,"Medium-B","Water",8,"Water/Medium-B","WB","N","Day_110"
"1117",NA,NA,NA,NA,NA,NA,NA,NA
"S_00073",1,"Medium-C","Water",1,"Water/Medium-C","WC","N","Day_001"
"S_00169",2,"Medium-C","Water",1,"Water/Medium-C","WC","Y","Day_002"
"S_00265",3,"Medium-C","Water",1,"Water/Medium-C","WC","N","Day_003"
