11,50,3,204,2,5,2,12,13,145,6,3,7,41,33,77,12,14,1,268,21,0,8,1349,93,49,15,3,83,6,2,1,27,47,13,82,104,0,2,12,2,45,7,1,47,2,1039,4,1,5,16,2,5,10,5,53,4,14,17,38,43,297,2,173,242,77,2,17,613,6
90,55,178,84,7,7,6,52,11,87,9,0,301,25,63,0,16,5,3155,2,30,1,2,82,99,0,58,121,32,45,1,177,110,94,107,83,1,5,2,0,30,7,5,20,0,1,7,27,2,521,19,68,3,10,49,2,163,9,11,0,9,0,0,44,51,92,25,1410,7,37
382,42,52,101,1,22,15,7,94,117,0,0,2627,2,135,1186,4,0,9,4,29,0,1,295,63,1,4,3,68,37,3,74,3,27,11,29,1,3,22,0,248,1,38,2,23,2,60,7,1,24,3,90,10,116,2,2,25,0,4,10,1,4,3,78,70,238,7,7,51,29
347,81,153,174,3,25,19,29,39,151,1,0,1016,12,212,76,11,2,260,4,61,1,2,287,150,1,17,32,130,63,4,228,30,70,58,70,3,5,11,0,142,5,25,9,9,2,27,29,1,146,12,159,8,55,22,6,109,2,10,2,4,0,1,85,91,216,17,164,38,58
236,84,199,145,5,17,13,46,39,164,4,0,1124,18,126,16,17,4,781,5,46,1,2,205,138,1,43,58,62,71,3,212,58,108,82,101,2,7,9,0,100,6,17,14,3,2,27,27,2,329,17,120,7,39,26,4,146,5,12,1,7,0,1,92,96,218,30,401,23,56
2,4,25,3,3,0,0,13,1,7,22,0,28,5,1,0,4,2,5197,0,1,0,0,2,5,0,58,45,0,4,0,9,54,23,19,16,0,1,0,0,1,1,0,5,0,0,0,1,0,379,3,2,0,0,5,0,25,4,1,0,2,0,0,4,4,6,9,1284,0,2
2,4,21,4,2,0,0,9,0,5,7,0,10,5,2,0,2,1,3853,0,1,0,0,2,6,0,21,46,1,3,0,13,41,13,20,10,0,1,0,0,1,1,0,4,0,0,0,2,0,194,3,3,0,0,10,0,24,3,1,0,2,0,0,2,3,4,4,1207,0,2
329,111,259,210,7,24,19,58,38,196,4,0,1032,26,211,22,20,5,1082,5,73,2,4,283,203,1,45,85,120,89,4,328,78,125,117,120,4,8,11,0,125,9,23,19,5,2,27,45,2,383,23,183,8,47,48,7,203,7,16,1,8,0,1,106,117,251,31,595,32,78
668,118,193,300,3,48,36,33,54,211,1,0,1314,15,462,310,12,2,195,6,113,1,3,535,241,3,14,33,339,86,7,371,29,76,70,81,7,6,19,1,260,8,48,10,25,2,38,48,1,127,15,295,11,99,33,12,137,3,14,6,4,2,2,118,129,310,17,141,80,89
694,96,137,251,2,46,33,21,74,198,0,0,1879,8,394,760,8,1,67,6,88,1,2,544,182,2,9,15,267,73,6,255,14,58,41,62,4,5,24,0,317,4,56,6,34,2,52,29,1,72,10,244,13,129,14,9,86,1,10,10,3,3,2,118,121,329,13,50,88,72
623,108,174,300,2,47,35,29,32,168,0,0,743,15,537,265,10,2,207,4,126,1,4,494,247,3,10,36,472,72,6,408,28,60,72,66,8,4,13,1,209,8,41,10,25,2,24,58,1,104,15,312,8,75,46,14,136,2,13,5,4,1,1,90,105,233,12,160,76,85
86,57,192,58,10,5,4,61,68,163,29,0,2551,15,23,1,27,6,1710,5,12,1,1,82,61,0,185,59,5,66,1,81,87,183,68,143,0,13,8,0,54,2,7,16,0,3,41,7,4,869,15,36,7,24,7,0,119,6,10,0,8,0,2,101,89,228,77,568,6,32
387,102,209,238,4,31,24,42,24,154,1,0,572,22,330,46,13,3,650,4,97,1,4,321,222,2,20,69,254,72,4,385,54,81,101,83,6,5,9,1,124,10,24,15,9,1,17,58,1,208,20,231,7,43,63,10,176,5,14,1,6,0,1,80,94,193,17,425,41,77
271,66,127,107,3,16,12,26,124,192,2,0,4014,6,80,84,13,2,122,6,26,1,1,230,84,0,31,14,27,67,3,101,19,89,32,82,1,8,21,0,181,2,26,6,5,4,77,9,2,163,8,81,12,85,4,2,68,1,7,3,3,1,4,126,110,337,30,62,28,41
38,32,120,33,7,2,2,41,18,73,21,0,649,13,14,0,16,4,2311,2,8,1,0,36,39,0,112,61,3,34,0,58,79,101,55,79,0,7,2,0,19,2,2,13,0,1,12,7,2,639,11,22,2,7,9,0,88,6,6,0,6,0,0,42,40,89,39,765,2,18
28,24,93,24,5,2,1,32,14,56,18,0,502,10,10,0,13,3,1881,1,6,1,0,27,29,0,91,48,3,26,0,43,63,80,42,62,0,5,2,0,14,2,2,10,0,1,9,5,1,513,8,16,2,6,7,0,68,4,5,0,5,0,0,32,31,68,31,613,2,14
332,76,144,175,3,24,19,27,28,132,1,0,710,13,233,68,9,2,272,3,66,1,2,273,152,1,14,34,160,57,4,243,29,60,59,62,4,4,9,0,123,6,23,9,9,1,20,33,1,130,12,165,6,46,28,7,109,3,10,2,4,0,1,72,80,180,14,178,37,56
605,113,190,309,3,47,35,33,30,170,0,0,684,18,543,201,10,2,276,4,132,1,4,483,261,3,11,44,482,75,6,441,33,65,82,71,9,4,12,1,196,10,39,11,23,2,22,65,1,122,17,321,8,69,56,15,153,3,14,4,4,1,1,90,106,229,13,210,72,89
209,37,60,66,1,12,8,11,104,118,1,0,3316,3,56,183,6,1,25,4,16,0,1,172,46,0,11,4,20,38,2,52,6,41,12,39,0,4,18,0,155,1,22,2,6,2,64,4,1,54,3,51,9,76,1,1,29,0,4,4,1,2,3,81,68,230,14,14,24,23
218,88,224,137,7,15,12,55,49,185,7,1,1491,20,102,10,21,4,1042,5,40,2,2,193,133,1,66,66,42,80,3,198,72,136,90,122,1,10,10,1,100,6,16,17,2,3,33,24,3,454,19,107,8,40,23,3,159,5,13,1,8,0,1,106,107,248,41,491,20,56
52,37,132,56,6,4,4,41,5,53,8,0,137,22,42,0,11,4,3848,1,21,1,2,48,71,0,46,122,23,29,1,135,104,67,92,59,1,4,1,0,15,6,3,17,0,0,4,23,1,448,16,46,1,5,51,2,132,8,8,0,7,0,0,26,31,52,17,1678,4,25
147,83,253,118,10,10,9,71,28,155,14,1,856,29,79,2,25,7,2899,4,37,2,3,134,130,0,98,123,33,73,2,210,127,154,126,134,1,10,6,1,58,8,10,25,1,2,19,28,3,736,24,90,5,22,39,3,204,10,14,0,11,0,1,84,88,183,46,1245,12,53
598,59,70,176,1,38,26,9,60,127,0,0,1464,4,331,1874,4,0,15,4,62,0,1,452,114,2,3,5,243,44,5,153,5,27,18,31,3,2,20,0,290,2,51,2,46,1,42,16,0,24,4,179,9,121,6,6,40,0,5,13,1,4,2,78,79,232,6,13,84,45
169,84,238,104,9,11,8,65,83,216,16,1,2832,18,55,5,29,5,1277,6,25,2,2,155,103,0,130,63,16,87,2,139,83,188,84,157,0,14,12,0,97,4,14,18,1,4,52,14,4,701,18,72,10,42,12,1,151,5,12,0,9,0,2,131,121,308,69,503,14,49
83,53,172,73,8,6,5,51,15,93,11,0,437,22,48,0,17,5,2762,2,23,1,2,76,85,0,72,102,21,46,1,143,102,103,94,89,1,6,3,0,31,6,5,19,0,1,10,20,2,564,17,57,3,11,32,2,147,8,10,0,8,0,0,49,53,105,30,1155,7,34
3,5,25,5,2,0,0,11,0,6,7,0,11,6,3,0,3,1,4277,0,2,0,0,3,8,0,22,55,1,4,0,18,48,15,24,12,0,1,0,0,1,1,0,5,0,0,0,3,0,213,4,4,0,0,14,0,30,4,1,0,2,0,0,3,3,5,4,1397,0,3
136,85,275,98,13,9,7,83,63,207,28,1,2206,24,46,1,34,8,2692,6,24,2,2,127,105,0,189,101,13,89,2,149,130,222,110,181,0,16,9,0,72,5,10,24,0,3,40,16,4,1059,22,66,8,30,18,1,188,9,15,0,12,0,1,122,115,271,82,984,10,49
575,69,91,188,1,37,26,13,63,147,0,0,1591,5,314,998,6,1,31,4,65,1,2,444,130,2,5,8,214,53,5,177,8,38,25,41,3,3,20,0,275,3,48,3,34,2,44,19,1,41,6,185,10,114,8,6,55,1,6,10,2,3,2,89,91,257,9,24,76,52
156,61,150,73,5,9,7,37,144,201,9,0,5268,8,35,14,20,3,328,6,15,1,1,141,63,0,87,21,8,71,2,74,34,139,38,115,0,12,18,0,119,2,15,9,1,4,85,6,3,373,9,48,12,59,3,1,78,2,8,1,4,0,4,134,111,339,58,128,14,34
616,73,95,196,1,39,28,14,76,162,0,0,1937,5,317,1167,6,1,29,5,66,1,2,476,133,2,5,8,207,57,5,178,8,41,25,45,3,4,23,0,308,3,53,3,37,2,52,19,1,42,6,190,11,129,8,6,55,1,7,11,2,3,2,99,99,289,10,23,82,54
41,31,112,49,5,4,3,35,3,39,6,0,74,21,40,0,9,4,4266,1,20,1,2,38,64,0,34,129,25,23,1,131,100,51,88,46,1,2,1,0,10,6,2,16,0,0,2,24,1,377,14,42,1,3,64,2,122,8,7,0,6,0,0,18,23,36,12,1920,3,22
128,62,179,108,6,10,8,47,12,96,5,0,324,24,98,2,14,4,2040,2,40,1,2,114,120,0,41,103,57,49,2,215,88,85,103,79,2,5,3,0,41,8,8,18,1,1,9,33,1,389,19,93,3,14,53,3,162,7,11,0,8,0,0,49,57,106,21,1017,11,44
397,122,270,239,6,29,23,58,45,218,3,0,1202,26,253,36,20,4,912,6,84,2,4,338,225,1,42,80,147,97,5,359,73,128,117,125,4,9,13,0,152,10,27,19,7,2,32,48,2,358,24,211,10,57,48,8,208,6,18,1,8,0,1,119,130,285,32,519,40,86
109,73,245,90,11,8,6,75,33,152,22,1,1071,27,48,1,28,7,3407,4,25,2,2,103,102,0,141,119,16,71,2,157,136,173,115,144,0,11,5,0,49,6,8,25,0,2,21,20,3,927,23,65,5,19,27,2,187,10,14,0,11,0,1,84,85,183,58,1300,8,44
650,96,140,226,2,41,29,22,103,219,0,0,2752,8,305,686,10,1,64,6,72,1,2,515,162,2,12,14,174,78,6,215,14,66,38,69,3,6,28,0,336,4,56,6,28,3,69,23,1,83,9,208,15,143,10,6,82,1,9,10,3,3,3,135,132,380,17,45,81,68
263,91,214,145,6,17,13,50,69,207,5,1,2112,16,110,22,20,4,642,6,41,2,2,229,133,1,58,49,45,84,4,188,55,133,76,121,1,10,14,1,132,5,21,14,3,3,46,21,3,375,16,113,10,55,17,3,141,4,13,1,7,0,2,123,120,299,41,312,25,58
130,42,93,53,3,7,5,21,124,145,4,0,4516,5,28,21,12,2,126,5,11,0,0,115,43,0,45,10,7,49,2,48,17,85,21,72,0,7,15,0,104,1,14,5,1,3,73,4,2,188,6,35,9,53,2,0,46,1,5,1,2,1,3,100,80,261,35,52,12,23
282,105,261,221,7,23,19,60,16,145,4,0,391,35,267,11,17,5,1968,4,93,2,5,243,233,1,34,137,201,74,4,434,104,103,154,102,6,6,6,1,81,14,16,23,4,1,12,72,2,382,28,209,5,27,110,10,246,9,18,0,10,0,0,72,88,161,22,1155,27,79
76,48,156,69,7,6,5,46,12,81,9,0,345,20,47,0,15,4,2588,2,23,1,2,70,80,0,60,97,22,41,1,138,94,89,88,78,1,5,3,0,27,5,5,17,0,1,8,20,2,491,16,54,3,10,34,2,136,7,9,0,7,0,0,42,47,90,25,1107,6,31
74,48,158,46,8,4,3,50,83,153,27,0,3257,11,16,1,25,5,1121,5,9,1,1,70,47,0,177,40,3,59,1,58,65,167,50,128,0,13,8,0,53,2,7,13,0,4,49,5,4,739,11,28,7,25,4,0,90,4,8,0,7,0,2,99,83,227,76,358,5,25
359,61,97,130,1,22,16,17,78,151,1,0,2213,5,147,265,7,1,56,5,38,1,1,291,96,1,11,10,72,53,4,123,11,52,26,52,1,5,18,0,201,2,32,4,12,2,51,12,1,73,6,113,10,88,6,3,55,1,6,5,2,2,2,95,90,263,14,35,42,42
355,22,21,80,0,22,14,2,30,50,0,0,710,1,196,4289,1,0,2,1,29,0,0,256,46,1,1,1,164,16,2,58,1,7,4,9,2,1,11,0,182,1,32,1,49,1,21,6,0,4,1,88,4,77,2,3,11,0,2,14,0,4,1,32,32,103,1,2,56,18
294,85,182,168,4,21,16,38,36,157,2,0,963,16,179,33,14,3,506,4,58,1,3,249,154,1,27,48,103,68,4,240,45,87,75,85,3,6,10,0,117,6,21,12,5,2,25,31,2,226,15,148,7,45,28,5,135,4,12,1,5,0,1,87,94,212,22,292,30,60
301,80,163,141,4,19,15,34,77,190,2,0,2291,11,123,57,15,2,259,5,40,1,2,256,119,1,33,27,52,73,4,161,31,97,51,91,1,7,16,0,160,4,25,9,5,3,50,17,2,210,12,114,11,68,11,3,101,2,10,2,4,1,2,116,111,296,29,138,31,52
375,79,141,158,2,24,18,26,75,182,1,0,2141,9,166,137,11,2,142,5,48,1,2,310,125,1,20,20,81,69,4,170,21,76,42,75,2,6,18,0,193,3,31,7,10,3,50,18,1,134,10,135,11,82,10,4,87,2,9,3,3,1,2,111,108,294,21,85,42,54
29,27,110,30,7,2,2,39,8,52,19,0,280,15,14,0,13,4,3570,1,8,1,1,28,38,0,90,83,5,26,0,63,93,81,62,64,0,5,1,0,12,3,2,14,0,1,5,8,2,610,11,21,2,4,16,0,93,7,6,0,6,0,0,28,29,56,28,1220,2,16
175,85,242,128,8,12,10,65,33,164,10,1,1000,26,93,4,23,5,1963,4,40,2,2,158,135,0,80,99,40,75,2,214,103,144,113,128,1,9,7,1,72,7,12,21,1,2,23,28,2,596,22,101,7,28,34,3,188,8,14,0,9,0,1,90,95,202,42,887,15,55
449,140,310,257,7,32,24,68,68,273,5,1,1914,27,246,43,25,5,929,7,84,2,4,385,237,1,56,81,127,117,5,361,79,161,123,154,4,12,17,1,191,10,33,21,7,4,47,45,3,437,26,219,13,75,40,7,224,6,20,2,9,0,2,154,161,374,43,505,45,95
610,86,123,236,2,42,31,19,48,159,0,0,1163,8,407,580,7,1,71,4,89,1,2,476,176,2,7,16,311,62,5,260,14,47,40,52,5,4,17,0,250,5,46,5,31,2,34,32,1,62,9,238,10,97,18,9,83,1,9,7,2,2,2,91,99,251,10,56,78,66
40,28,100,45,5,3,3,30,3,36,5,0,72,18,38,0,8,3,3321,1,18,1,2,37,58,0,29,107,24,21,1,118,83,46,76,41,1,2,1,0,10,6,2,13,0,0,2,22,1,317,12,39,1,3,54,2,107,7,6,0,5,0,0,17,22,34,11,1519,3,20
576,105,174,250,3,40,29,30,60,203,1,0,1549,12,348,265,11,2,167,6,89,1,3,464,199,2,15,27,227,81,6,294,25,75,59,78,5,6,19,1,245,6,44,9,20,2,42,36,1,124,13,237,11,96,23,9,118,2,12,5,4,2,2,117,123,309,18,115,68,77
117,13,61,231,24,5,1674,64,0,2,41,54,327,2,7,0,53,1,56,41,14,11,10,8,10,34,40,29,21,45,851,58,14,50,41,116,16,15,0,17,0,150,0,51,5,59,6,364,292,139,161,127,254,9,535,5,1,77,18,1,193,4,5,93,60,179,99,151,5,8
76,3,7,43,1,2,512,5,8,2,3,8,5214,0,1,25,10,0,0,37,1,1,0,5,1,7,7,0,1,16,369,3,0,12,1,28,0,7,1,1,1,3,0,2,9,93,59,8,86,8,8,18,444,36,1,0,0,1,2,13,10,74,32,99,39,265,43,0,5,1
152,8,24,173,5,7,1702,18,1,2,5,18,555,0,7,7,19,0,3,33,9,4,4,10,6,31,8,4,20,28,771,28,2,19,10,49,10,7,0,6,1,45,0,12,16,49,11,137,114,24,48,100,283,18,93,4,0,12,7,6,47,17,8,81,47,183,38,10,9,5
82,7,26,104,9,3,884,25,2,2,18,27,895,0,2,1,29,1,6,37,4,4,3,5,4,16,23,5,4,28,539,17,3,30,10,67,3,11,0,6,0,33,0,15,4,68,14,73,188,52,51,51,286,13,53,1,0,17,7,2,64,10,10,89,47,191,76,16,4,4
10,4,47,30,65,0,143,93,0,1,1567,106,916,0,0,0,114,3,312,36,0,10,1,0,0,1,578,30,0,29,180,7,29,110,26,181,0,34,0,10,0,34,0,63,0,104,8,32,825,849,113,8,168,1,55,0,0,128,8,0,294,0,7,77,36,130,483,353,0,1
39,9,70,132,52,1,701,103,0,1,199,77,108,4,2,0,73,3,473,24,8,16,11,3,7,15,105,94,7,34,422,50,43,63,73,133,10,15,0,23,0,209,0,102,0,37,1,383,377,399,242,67,113,2,1166,3,1,225,19,0,369,0,1,53,36,87,133,979,1,5
213,15,54,298,15,10,2609,47,1,3,17,44,733,1,11,4,45,1,14,57,17,9,9,14,12,50,24,13,31,53,1247,57,6,44,27,108,18,15,0,14,0,109,0,32,16,84,15,304,260,75,120,168,430,22,274,7,0,38,16,5,127,16,10,136,82,287,88,44,12,9
205,8,20,221,3,9,2410,13,1,2,1,12,288,0,14,21,12,0,2,25,15,3,4,13,8,45,3,3,58,23,856,37,1,12,9,33,19,4,0,5,1,52,0,9,37,30,7,205,65,12,41,147,226,19,140,7,0,8,7,10,33,20,5,62,39,143,19,7,14,6
220,8,18,186,3,9,2162,12,2,2,2,13,902,0,9,41,14,0,1,37,10,3,3,14,6,37,4,2,26,27,916,24,1,15,6,38,9,6,1,4,1,29,0,7,39,54,18,103,85,12,32,111,371,33,46,4,0,5,6,17,28,45,11,93,52,229,29,3,15,5
276,9,21,338,3,15,3792,12,0,1,1,9,95,1,34,32,9,0,2,18,30,3,7,17,12,77,1,5,242,21,1008,71,1,8,13,26,59,3,0,6,1,98,0,10,73,17,3,501,42,8,52,268,157,14,465,19,0,10,8,10,34,14,2,44,33,99,10,11,20,7
5,1,7,5,7,0,35,12,6,1,262,23,6517,0,0,0,29,0,3,26,0,1,0,0,0,0,166,0,0,10,64,0,1,34,1,52,0,17,0,1,0,1,0,4,0,126,38,1,298,99,9,1,194,4,0,0,0,5,1,0,27,2,25,64,20,135,250,3,0,0
191,9,26,284,5,10,2772,18,0,1,2,13,91,1,22,7,13,0,6,18,24,4,7,12,11,58,3,8,132,23,849,67,3,12,18,34,44,4,0,8,0,115,0,15,30,19,3,489,62,17,69,209,143,10,577,14,0,18,9,4,53,7,2,44,33,94,16,26,12,7
20,2,7,15,3,0,136,7,9,1,25,13,7282,0,0,1,17,0,0,34,0,1,0,1,0,2,32,0,0,13,158,1,0,20,1,37,0,11,1,1,0,2,0,2,1,118,57,2,158,25,8,5,324,15,0,0,0,2,1,2,15,18,33,85,29,207,105,1,1,1
19,4,30,30,27,0,185,47,5,2,500,69,4665,0,0,0,80,1,25,57,0,6,1,1,0,2,308,5,0,32,244,4,7,88,9,148,0,35,0,5,0,11,0,23,0,198,38,11,688,310,51,9,373,8,8,0,0,30,6,0,121,3,28,135,53,266,452,32,0,1
16,3,26,24,24,0,154,42,4,2,496,63,4372,0,0,0,73,1,24,52,0,4,0,1,0,2,297,4,0,28,208,3,6,80,8,134,0,32,0,4,0,10,0,20,0,182,36,10,635,289,45,7,332,6,6,0,0,27,4,0,108,3,25,121,46,237,424,28,0,1
267,13,36,329,7,13,3296,26,1,3,4,23,401,1,18,14,23,0,5,39,22,6,8,17,12,63,7,7,73,38,1244,61,3,23,19,61,28,8,0,10,1,97,0,19,36,49,10,351,126,28,81,213,327,23,288,11,1,20,12,9,70,20,7,95,62,211,37,20,17,9
240,8,19,313,3,13,3438,12,0,1,1,8,67,1,33,23,8,0,2,15,30,3,7,14,11,71,1,5,250,19,888,70,2,7,13,23,60,2,0,6,1,100,0,10,62,13,2,519,37,8,50,253,127,11,533,19,0,10,7,8,32,11,2,36,28,81,8,12,17,7
9,1,2,5,1,0,55,2,6,1,6,4,4957,0,0,1,6,0,0,15,0,0,0,1,0,1,10,0,0,5,65,0,0,7,0,13,0,4,0,0,0,0,0,1,0,56,36,1,56,7,2,2,162,9,0,0,0,0,0,1,4,14,20,39,12,100,39,0,0,0
61,6,27,76,11,2,612,28,3,2,41,34,1729,0,1,0,38,0,7,45,3,4,2,4,3,10,45,4,1,31,463,11,3,40,9,83,1,16,0,5,0,23,0,15,2,101,23,42,270,78,48,32,346,14,27,0,0,17,7,2,71,10,15,109,52,233,126,15,3,3
96,11,54,223,21,5,1557,57,0,2,28,42,122,2,8,0,40,1,78,26,16,11,11,7,11,34,26,38,32,34,694,69,15,36,46,87,24,10,0,17,0,191,0,52,4,33,3,509,202,116,165,134,152,5,1005,8,1,88,17,1,185,2,2,59,42,109,62,227,5,8
116,14,70,186,32,4,1355,79,3,4,117,84,1681,1,3,0,89,2,42,78,7,13,7,8,8,25,108,19,5,64,948,35,13,90,32,189,5,31,0,16,0,85,0,51,3,157,25,159,586,233,149,84,531,18,151,2,0,67,18,2,219,9,18,185,97,369,251,89,4,7
306,8,17,217,2,12,2816,9,3,3,1,10,1184,0,12,140,11,0,0,40,11,2,3,19,6,46,3,1,37,28,1109,24,1,12,5,34,11,5,1,4,2,25,0,5,79,58,24,99,72,7,26,134,456,49,35,5,0,4,5,35,21,88,14,105,57,272,24,1,22,5
15,2,12,17,8,0,121,17,5,2,118,27,4846,0,0,0,33,0,3,37,0,2,0,1,0,2,99,1,0,17,156,2,2,38,3,66,0,17,0,2,0,4,0,7,0,131,39,4,299,87,18,5,283,8,2,0,0,7,2,0,39,6,25,89,32,192,201,5,0,1
109,15,72,194,35,4,1365,83,2,3,113,82,1086,2,3,0,86,2,58,67,8,14,8,7,8,26,99,24,6,61,903,40,15,85,38,180,6,27,0,18,0,106,0,57,2,126,17,203,538,241,165,90,433,14,228,2,0,82,19,1,238,6,13,157,87,305,220,128,4,7
36,8,56,122,37,2,668,78,0,1,110,55,64,3,3,0,51,2,355,18,8,12,10,2,7,15,62,79,10,26,364,50,33,44,61,96,12,10,0,19,0,198,0,80,0,25,1,399,256,265,199,66,83,1,1281,3,1,178,16,0,282,0,1,39,28,63,84,800,1,5
16,3,17,20,13,0,141,25,5,2,202,38,4100,0,0,0,46,1,8,41,0,3,1,1,1,2,147,2,0,21,180,2,3,51,4,87,0,22,0,3,0,6,0,11,0,141,34,7,397,141,27,6,292,7,4,0,0,13,3,0,61,4,23,98,37,203,260,11,0,1
240,8,17,185,2,9,2251,11,2,2,1,12,1158,0,9,65,13,0,0,39,9,2,3,15,5,37,4,1,25,27,961,22,1,14,5,37,8,6,1,4,1,25,0,6,48,59,22,89,83,10,28,110,420,40,34,4,0,4,5,22,24,62,14,102,55,255,28,2,17,5
3,0,2,2,2,0,17,3,7,1,61,8,7903,0,0,0,10,0,0,15,0,0,0,0,0,0,52,0,0,5,32,0,0,13,0,20,0,8,0,0,0,0,0,1,0,82,41,0,118,24,2,0,136,4,0,0,0,1,0,0,7,4,24,39,11,90,108,0,0,0
177,6,13,131,2,7,1586,8,3,2,1,10,1236,0,6,50,11,0,0,34,6,2,2,11,4,26,4,1,14,22,728,14,1,12,4,31,5,5,1,3,1,16,0,4,33,55,22,55,72,8,20,74,367,34,19,2,0,3,4,18,18,55,13,88,45,222,26,1,12,4
68,7,34,182,12,4,1272,34,0,1,10,22,28,2,10,0,20,1,64,12,16,7,10,5,9,30,9,35,56,19,456,69,11,17,38,44,34,4,0,13,0,194,0,36,4,12,1,624,88,56,121,124,65,2,1640,10,1,66,12,0,118,1,1,26,22,47,23,221,3,6
178,16,63,332,19,9,2614,59,0,3,21,47,261,2,14,1,45,1,41,41,23,11,12,12,15,54,24,29,52,48,1120,85,12,42,45,105,31,12,0,19,0,195,0,49,11,52,6,569,236,98,171,202,268,12,820,11,1,70,20,2,177,6,5,95,65,186,72,129,9,10
253,17,56,337,15,11,3036,47,1,4,15,44,840,1,13,6,46,1,12,62,19,9,9,16,13,57,23,12,37,57,1419,62,6,46,28,112,20,16,0,15,1,114,0,32,21,91,17,328,266,72,123,192,488,27,279,8,0,37,17,7,127,20,12,151,91,323,90,40,14,10
25,4,23,39,15,0,264,30,2,1,114,38,1420,0,0,0,42,0,15,34,1,4,1,1,1,4,88,5,0,23,250,6,5,45,9,84,0,16,0,5,0,16,0,17,0,89,16,23,316,130,44,15,229,6,18,0,0,22,5,0,81,3,11,80,37,160,166,26,0,1
230,10,25,177,5,8,1985,18,6,4,6,22,3254,0,5,36,25,0,1,68,7,3,3,15,5,32,12,2,10,41,1092,19,1,28,7,68,5,13,2,5,2,24,0,9,28,127,50,66,178,24,38,90,703,54,23,2,0,7,7,21,39,79,30,174,84,433,72,3,14,5
57,5,23,63,9,2,523,23,4,3,40,31,2870,0,1,1,36,0,4,50,2,4,1,4,2,8,47,2,1,30,433,8,2,39,7,80,1,17,0,4,0,15,0,12,2,123,34,26,275,67,37,25,407,17,13,0,0,12,5,2,56,14,22,122,54,270,139,8,3,3
2,0,1,1,1,0,10,2,6,0,28,4,6334,0,0,0,5,0,0,10,0,0,0,0,0,0,26,0,0,3,20,0,0,7,0,11,0,4,0,0,0,0,0,0,0,53,31,0,66,11,1,0,92,3,0,0,0,0,0,0,3,3,18,25,7,60,61,0,0,0
168,10,33,315,7,10,2764,25,0,1,3,17,53,2,25,3,16,1,16,17,30,6,10,11,14,61,4,18,166,24,827,92,5,14,29,40,62,4,0,12,0,186,0,24,21,16,2,773,72,27,101,237,114,7,1294,18,1,34,12,2,80,4,1,39,31,78,17,69,10,8
54,7,33,100,15,2,710,37,0,2,39,35,349,1,2,0,36,1,28,28,5,6,4,4,4,14,35,12,5,27,429,22,7,34,19,75,4,11,0,9,0,58,0,27,2,47,6,120,211,97,79,49,175,6,149,2,0,39,9,0,108,3,4,64,37,123,81,66,2,4
2,0,3,2,4,0,12,6,7,0,233,13,8043,0,0,0,17,0,1,17,0,0,0,0,0,0,140,0,0,5,28,0,0,21,0,30,0,12,0,0,0,0,0,2,0,99,38,0,199,60,3,0,129,2,0,0,0,2,0,0,12,2,23,41,11,89,198,1,0,0
117,6,18,88,4,4,933,14,7,3,9,20,4347,0,2,12,23,0,1,58,3,3,2,8,3,14,17,1,2,31,642,8,1,27,4,59,1,13,1,3,1,12,0,6,9,130,55,26,180,25,25,39,585,39,8,1,0,5,5,11,31,53,33,147,64,364,84,2,6,3
242,4,7,139,1,9,2085,3,2,1,0,4,708,0,10,354,4,0,0,22,8,1,1,14,3,33,1,0,36,14,717,13,0,5,2,14,8,2,1,2,1,11,0,2,106,29,15,53,27,2,10,92,279,40,14,3,0,1,2,43,7,98,9,58,31,160,8,0,20,3
252,16,54,316,14,11,2899,45,2,4,16,44,1088,1,11,7,46,1,10,67,17,9,8,17,12,53,24,10,30,58,1412,55,5,47,24,113,16,16,0,13,1,97,0,29,20,103,21,271,277,69,112,176,539,30,207,6,0,32,16,8,118,24,15,163,95,355,97,31,14,10
60,5,17,56,6,2,509,16,5,2,20,22,3016,0,1,2,26,0,2,44,2,3,1,4,2,8,28,1,1,25,403,6,1,29,4,60,1,13,1,3,0,10,0,7,3,108,35,20,199,39,25,23,392,19,8,0,0,7,4,3,37,20,22,110,48,254,100,4,3,2
124,7,24,110,6,4,1086,20,5,3,13,26,3246,0,2,7,29,0,2,60,4,4,2,8,3,17,22,2,3,35,722,12,1,32,6,73,2,14,1,5,1,19,0,9,9,128,44,42,216,37,36,50,562,33,17,1,0,8,6,8,45,38,27,151,69,357,97,4,7,4
52,10,72,101,54,1,617,103,3,3,483,119,2238,0,0,0,130,3,101,77,3,14,4,3,4,10,306,23,0,59,585,19,21,130,32,241,0,44,0,15,0,61,0,63,0,195,26,81,915,508,152,37,462,10,88,0,0,98,15,0,294,3,19,178,86,335,469,159,1,4
96,10,49,142,21,3,1085,53,2,3,66,57,1432,1,2,0,61,1,21,61,6,9,5,6,6,19,68,11,4,48,744,25,7,62,21,132,4,22,0,11,0,57,0,33,3,120,21,111,404,142,99,65,427,16,93,1,0,41,13,2,141,9,15,143,74,293,173,48,4,5
137,10,36,167,11,6,1483,32,2,3,18,35,1198,1,5,3,37,1,7,52,7,6,4,9,6,26,25,6,9,40,844,27,4,38,15,88,6,14,0,8,0,49,0,19,9,92,20,118,237,60,70,85,417,21,81,3,0,21,10,5,83,17,14,126,68,275,92,19,7,6
